drugId,targetId,smiles,prefName
CHEMBL1000,ENSG00000196639,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,CETIRIZINE
CHEMBL100116,ENSG00000147955,CC(C)=CCN1CCC2(C)c3cc(O)ccc3CC1C2C,PENTAZOCINE
CHEMBL1008,ENSG00000006116,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,BEPRIDIL
CHEMBL1008,ENSG00000006283,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,BEPRIDIL
CHEMBL1008,ENSG00000007402,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,BEPRIDIL
CHEMBL1008,ENSG00000067191,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,BEPRIDIL
CHEMBL1008,ENSG00000075429,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,BEPRIDIL
CHEMBL1008,ENSG00000075461,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,BEPRIDIL
CHEMBL1008,ENSG00000081248,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,BEPRIDIL
CHEMBL1008,ENSG00000100346,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,BEPRIDIL
CHEMBL1008,ENSG00000102001,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,BEPRIDIL
CHEMBL1008,ENSG00000105605,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,BEPRIDIL
CHEMBL1008,ENSG00000108878,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,BEPRIDIL
CHEMBL1008,ENSG00000130433,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,BEPRIDIL
CHEMBL1008,ENSG00000141837,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,BEPRIDIL
CHEMBL1008,ENSG00000142408,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,BEPRIDIL
CHEMBL1008,ENSG00000148408,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,BEPRIDIL
CHEMBL1008,ENSG00000151062,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,BEPRIDIL
CHEMBL1008,ENSG00000151067,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,BEPRIDIL
CHEMBL1008,ENSG00000153956,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,BEPRIDIL
CHEMBL1008,ENSG00000157388,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,BEPRIDIL
CHEMBL1008,ENSG00000157445,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,BEPRIDIL
CHEMBL1008,ENSG00000165995,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,BEPRIDIL
CHEMBL1008,ENSG00000166862,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,BEPRIDIL
CHEMBL1008,ENSG00000167535,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,BEPRIDIL
CHEMBL1008,ENSG00000182389,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,BEPRIDIL
CHEMBL1008,ENSG00000196557,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,BEPRIDIL
CHEMBL1008,ENSG00000198216,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,BEPRIDIL
CHEMBL1009,ENSG00000151577,N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,LEVODOPA
CHEMBL101,ENSG00000073756,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,PHENYLBUTAZONE
CHEMBL101,ENSG00000095303,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,PHENYLBUTAZONE
CHEMBL1014,ENSG00000144891,CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CANDESARTAN CILEXETIL
CHEMBL1017,ENSG00000144891,CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,TELMISARTAN
CHEMBL1020,ENSG00000073756,Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1,TOLMETIN
CHEMBL1020,ENSG00000095303,Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1,TOLMETIN
CHEMBL1021,ENSG00000073756,NC(=O)Cc1cccc(C(=O)c2ccccc2)c1N,NEPAFENAC
CHEMBL1021,ENSG00000095303,NC(=O)Cc1cccc(C(=O)c2ccccc2)c1N,NEPAFENAC
CHEMBL1023,ENSG00000143171,C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C,BEXAROTENE
CHEMBL1023,ENSG00000186350,C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C,BEXAROTENE
CHEMBL1023,ENSG00000204231,C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C,BEXAROTENE
CHEMBL1025,ENSG00000087085,CC(C)OP(=O)(F)OC(C)C,ISOFLUROPHATE
CHEMBL1026,ENSG00000184845,CS(=O)(=O)O.Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1,FENOLDOPAM MESYLATE
CHEMBL1027,ENSG00000157103,Cc1ccsc1C(=CCCN1CCC[C@@H](C(=O)O)C1)c1sccc1C,TIAGABINE
CHEMBL1029,ENSG00000148154,CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,MIGLUSTAT
CHEMBL103,ENSG00000082175,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,PROGESTERONE
CHEMBL1034,ENSG00000073756,O=C([O-])Cc1ccccc1Nc1c(Cl)cccc1Cl.[Na+],DICLOFENAC SODIUM
CHEMBL1034,ENSG00000095303,O=C([O-])Cc1ccccc1Nc1c(Cl)cccc1Cl.[Na+],DICLOFENAC SODIUM
CHEMBL1042,ENSG00000111424,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]12,CHOLECALCIFEROL
CHEMBL1046,ENSG00000104368,NCCCCCC(=O)O,AMINOCAPROIC ACID
CHEMBL1046,ENSG00000122194,NCCCCCC(=O)O,AMINOCAPROIC ACID
CHEMBL1051,ENSG00000122420,CC(C)OC(=O)CCC/C=C\C[C@@H]1[C@@H](CC[C@@H](O)CCc2ccccc2)[C@H](O)C[C@@H]1O,LATANOPROST
CHEMBL1054,ENSG00000070915,NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O,TRICHLORMETHIAZIDE
CHEMBL1055,ENSG00000070915,NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,CHLORTHALIDONE
CHEMBL1059,ENSG00000153956,CC(C)C[C@H](CN)CC(=O)O,PREGABALIN
CHEMBL1064,ENSG00000113161,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,SIMVASTATIN
CHEMBL1068,ENSG00000007314,NC(=O)N1c2ccccc2CC(=O)c2ccccc21,OXCARBAZEPINE
CHEMBL1068,ENSG00000136531,NC(=O)N1c2ccccc2CC(=O)c2ccccc21,OXCARBAZEPINE
CHEMBL1068,ENSG00000136546,NC(=O)N1c2ccccc2CC(=O)c2ccccc21,OXCARBAZEPINE
CHEMBL1068,ENSG00000144285,NC(=O)N1c2ccccc2CC(=O)c2ccccc21,OXCARBAZEPINE
CHEMBL1068,ENSG00000153253,NC(=O)N1c2ccccc2CC(=O)c2ccccc21,OXCARBAZEPINE
CHEMBL1068,ENSG00000168356,NC(=O)N1c2ccccc2CC(=O)c2ccccc21,OXCARBAZEPINE
CHEMBL1068,ENSG00000169432,NC(=O)N1c2ccccc2CC(=O)c2ccccc21,OXCARBAZEPINE
CHEMBL1068,ENSG00000183873,NC(=O)N1c2ccccc2CC(=O)c2ccccc21,OXCARBAZEPINE
CHEMBL1068,ENSG00000185313,NC(=O)N1c2ccccc2CC(=O)c2ccccc21,OXCARBAZEPINE
CHEMBL1068,ENSG00000196876,NC(=O)N1c2ccccc2CC(=O)c2ccccc21,OXCARBAZEPINE
CHEMBL1069,ENSG00000144891,CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1)[C@H](C(=O)O)C(C)C,VALSARTAN
CHEMBL107,ENSG00000101162,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,COLCHICINE
CHEMBL107,ENSG00000104833,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,COLCHICINE
CHEMBL107,ENSG00000137267,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,COLCHICINE
CHEMBL107,ENSG00000137285,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,COLCHICINE
CHEMBL107,ENSG00000176014,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,COLCHICINE
CHEMBL107,ENSG00000188229,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,COLCHICINE
CHEMBL107,ENSG00000196230,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,COLCHICINE
CHEMBL107,ENSG00000258947,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,COLCHICINE
CHEMBL107,ENSG00000261456,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,COLCHICINE
CHEMBL1070,ENSG00000073756,COc1ccc2cc(CCC(C)=O)ccc2c1,NABUMETONE
CHEMBL1071,ENSG00000073756,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,OXAPROZIN
CHEMBL1071,ENSG00000095303,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,OXAPROZIN
CHEMBL1072,ENSG00000074803,CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,BUMETANIDE
CHEMBL1073,ENSG00000006071,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,GLIPIZIDE
CHEMBL1073,ENSG00000187486,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,GLIPIZIDE
CHEMBL1075,ENSG00000007314,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2,MORICIZINE
CHEMBL1075,ENSG00000136531,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2,MORICIZINE
CHEMBL1075,ENSG00000136546,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2,MORICIZINE
CHEMBL1075,ENSG00000144285,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2,MORICIZINE
CHEMBL1075,ENSG00000153253,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2,MORICIZINE
CHEMBL1075,ENSG00000168356,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2,MORICIZINE
CHEMBL1075,ENSG00000169432,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2,MORICIZINE
CHEMBL1075,ENSG00000183873,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2,MORICIZINE
CHEMBL1075,ENSG00000185313,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2,MORICIZINE
CHEMBL1075,ENSG00000196876,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2,MORICIZINE
CHEMBL1076903,ENSG00000101204,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,VARENICLINE
CHEMBL1076903,ENSG00000160716,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,VARENICLINE
CHEMBL1077,ENSG00000073756,Nc1c(CC(=O)O)cccc1C(=O)c1ccc(Br)cc1,BROMFENAC
CHEMBL1077,ENSG00000095303,Nc1c(CC(=O)O)cccc1C(=O)c1ccc(Br)cc1,BROMFENAC
CHEMBL1079742,ENSG00000146648,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,ERLOTINIB HYDROCHLORIDE
CHEMBL108,ENSG00000007314,NC(=O)N1c2ccccc2C=Cc2ccccc21,CARBAMAZEPINE
CHEMBL108,ENSG00000136531,NC(=O)N1c2ccccc2C=Cc2ccccc21,CARBAMAZEPINE
CHEMBL108,ENSG00000136546,NC(=O)N1c2ccccc2C=Cc2ccccc21,CARBAMAZEPINE
CHEMBL108,ENSG00000144285,NC(=O)N1c2ccccc2C=Cc2ccccc21,CARBAMAZEPINE
CHEMBL108,ENSG00000153253,NC(=O)N1c2ccccc2C=Cc2ccccc21,CARBAMAZEPINE
CHEMBL108,ENSG00000168356,NC(=O)N1c2ccccc2C=Cc2ccccc21,CARBAMAZEPINE
CHEMBL108,ENSG00000169432,NC(=O)N1c2ccccc2C=Cc2ccccc21,CARBAMAZEPINE
CHEMBL108,ENSG00000183873,NC(=O)N1c2ccccc2C=Cc2ccccc21,CARBAMAZEPINE
CHEMBL108,ENSG00000185313,NC(=O)N1c2ccccc2C=Cc2ccccc21,CARBAMAZEPINE
CHEMBL108,ENSG00000196876,NC(=O)N1c2ccccc2C=Cc2ccccc21,CARBAMAZEPINE
CHEMBL1082407,ENSG00000169083,CNC(=O)c1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C2(C)C)cc1F,ENZALUTAMIDE
CHEMBL1082607,ENSG00000169252,O=C(O)c1ccc2ccccc2c1O.OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O,SALMETEROL XINAFOATE
CHEMBL1083385,ENSG00000169313,COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1.O=S(=O)(O)O,CLOPIDOGREL BISULFATE
CHEMBL1083659,ENSG00000121764,Cc1ccc(-n2nccn2)c(C(=O)N2CCN(c3nc4cc(Cl)ccc4o3)CC[C@H]2C)c1,SUVOREXANT
CHEMBL1083659,ENSG00000137252,Cc1ccc(-n2nccn2)c(C(=O)N2CCN(c3nc4cc(Cl)ccc4o3)CC[C@H]2C)c1,SUVOREXANT
CHEMBL1083993,ENSG00000055118,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1.Cl,AMIODARONE HYDROCHLORIDE
CHEMBL1084172,ENSG00000169252,O=C(O)C(c1ccccc1)(c1ccccc1)c1ccccc1.OCc1cc([C@@H](O)CNCCCCCCOCCOCc2c(Cl)cccc2Cl)ccc1O,VILANTEROL TRIFENATATE
CHEMBL1085,ENSG00000149295,CC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2,ACETOPHENAZINE
CHEMBL1086,ENSG00000183873,CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1,DIBUCAINE
CHEMBL1086,ENSG00000185313,CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1,DIBUCAINE
CHEMBL10878,ENSG00000134640,COc1ccc2cccc(CCNC(C)=O)c2c1,AGOMELATINE
CHEMBL10878,ENSG00000147246,COc1ccc2cccc(CCNC(C)=O)c2c1,AGOMELATINE
CHEMBL10878,ENSG00000168412,COc1ccc2cccc(CCNC(C)=O)c2c1,AGOMELATINE
CHEMBL1088,ENSG00000102468,CN1CCCCC1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21,MESORIDAZINE
CHEMBL1088,ENSG00000149295,CN1CCCCC1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21,MESORIDAZINE
CHEMBL1089,ENSG00000069535,NNCCc1ccccc1,PHENELZINE
CHEMBL1089,ENSG00000189221,NNCCc1ccccc1,PHENELZINE
CHEMBL1089221,ENSG00000158125,O=C(O)COc1nn(Cc2ccccc2)c2ccccc12,BENDAZAC
CHEMBL1089318,ENSG00000093010,Cc1c(Cl)c(C)[n+]([O-])c(Cl)c1-c1noc(-c2cc(O)c(O)c([N+](=O)[O-])c2)n1,OPICAPONE
CHEMBL109,ENSG00000112294,CCCC(CCC)C(=O)O,VALPROIC ACID
CHEMBL1091,ENSG00000113580,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,HYDROCORTISONE ACETATE
CHEMBL1094,ENSG00000105464,NC(=O)OCC(COC(N)=O)c1ccccc1,FELBAMATE
CHEMBL1094,ENSG00000116032,NC(=O)OCC(COC(N)=O)c1ccccc1,FELBAMATE
CHEMBL1094,ENSG00000161509,NC(=O)OCC(COC(N)=O)c1ccccc1,FELBAMATE
CHEMBL1094,ENSG00000176884,NC(=O)OCC(COC(N)=O)c1ccccc1,FELBAMATE
CHEMBL1094,ENSG00000183454,NC(=O)OCC(COC(N)=O)c1ccccc1,FELBAMATE
CHEMBL1094,ENSG00000198785,NC(=O)OCC(COC(N)=O)c1ccccc1,FELBAMATE
CHEMBL1094,ENSG00000273079,NC(=O)OCC(COC(N)=O)c1ccccc1,FELBAMATE
CHEMBL1094636,ENSG00000129484,NC(=O)c1cccc2cn(-c3ccc([C@@H]4CCCNC4)cc3)nc12,NIRAPARIB
CHEMBL1094636,ENSG00000143799,NC(=O)c1cccc2cn(-c3ccc([C@@H]4CCCNC4)cc3)nc12,NIRAPARIB
CHEMBL1094966,ENSG00000169252,CC(C)(C)NCC(O)c1ccc(O)c(CO)n1,PIRBUTEROL
CHEMBL1095,ENSG00000007314,CCN1C(=O)NC(c2ccccc2)C1=O,ETHOTOIN
CHEMBL1095,ENSG00000136531,CCN1C(=O)NC(c2ccccc2)C1=O,ETHOTOIN
CHEMBL1095,ENSG00000136546,CCN1C(=O)NC(c2ccccc2)C1=O,ETHOTOIN
CHEMBL1095,ENSG00000144285,CCN1C(=O)NC(c2ccccc2)C1=O,ETHOTOIN
CHEMBL1095,ENSG00000153253,CCN1C(=O)NC(c2ccccc2)C1=O,ETHOTOIN
CHEMBL1095,ENSG00000168356,CCN1C(=O)NC(c2ccccc2)C1=O,ETHOTOIN
CHEMBL1095,ENSG00000169432,CCN1C(=O)NC(c2ccccc2)C1=O,ETHOTOIN
CHEMBL1095,ENSG00000183873,CCN1C(=O)NC(c2ccccc2)C1=O,ETHOTOIN
CHEMBL1095,ENSG00000185313,CCN1C(=O)NC(c2ccccc2)C1=O,ETHOTOIN
CHEMBL1095,ENSG00000196876,CCN1C(=O)NC(c2ccccc2)C1=O,ETHOTOIN
CHEMBL1095097,ENSG00000151623,COC(=O)[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@@]23O[C@@H]2C[C@@]2(C)[C@@H](CC[C@@]24CCC(=O)O4)[C@H]13,EPLERENONE
CHEMBL1095292,ENSG00000103546,CC[N+](C)(C)Cc1ccccc1Br.Cc1ccc(S(=O)(=O)[O-])cc1,BRETYLIUM TOSYLATE
CHEMBL1095607,ENSG00000169252,Cn1c(=O)c2c(ncn2CCCNCC(O)c2cc(O)cc(O)c2)n(C)c1=O,REPROTEROL
CHEMBL1095777,ENSG00000169252,CCc1cc2c(cc1CC)CC(NC[C@H](O)c1ccc(O)c3[nH]c(=O)ccc13)C2,INDACATEROL
CHEMBL1096,ENSG00000065989,CC(C)c1ccc2oc3nc(N)c(C(=O)O)cc3c(=O)c2c1,AMLEXANOX
CHEMBL1096,ENSG00000105650,CC(C)c1ccc2oc3nc(N)c(C(=O)O)cc3c(=O)c2c1,AMLEXANOX
CHEMBL1096,ENSG00000113448,CC(C)c1ccc2oc3nc(N)c(C(=O)O)cc3c(=O)c2c1,AMLEXANOX
CHEMBL1096,ENSG00000184588,CC(C)c1ccc2oc3nc(N)c(C(=O)O)cc3c(=O)c2c1,AMLEXANOX
CHEMBL1096146,ENSG00000170989,CCC/N=C1\S/C(=C\c2ccc(OC[C@H](O)CO)c(Cl)c2)C(=O)N1c1ccccc1C,PONESIMOD
CHEMBL1096882,ENSG00000014138,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O,FLUDARABINE PHOSPHATE
CHEMBL1096882,ENSG00000062822,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O,FLUDARABINE PHOSPHATE
CHEMBL1096882,ENSG00000077514,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O,FLUDARABINE PHOSPHATE
CHEMBL1096882,ENSG00000100479,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O,FLUDARABINE PHOSPHATE
CHEMBL1096882,ENSG00000101868,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O,FLUDARABINE PHOSPHATE
CHEMBL1096882,ENSG00000106628,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O,FLUDARABINE PHOSPHATE
CHEMBL1096882,ENSG00000146143,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O,FLUDARABINE PHOSPHATE
CHEMBL1096882,ENSG00000148229,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O,FLUDARABINE PHOSPHATE
CHEMBL1096882,ENSG00000167325,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O,FLUDARABINE PHOSPHATE
CHEMBL1096882,ENSG00000175482,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O,FLUDARABINE PHOSPHATE
CHEMBL1096882,ENSG00000177084,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O,FLUDARABINE PHOSPHATE
CHEMBL1096882,ENSG00000198056,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O,FLUDARABINE PHOSPHATE
CHEMBL1096885,ENSG00000131747,CCCCC(=O)OCC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](NC(=O)C(F)(F)F)[C@H](O)[C@H](C)O2)C1)C(=O)c1c(OC)cccc1C3=O,VALRUBICIN
CHEMBL1097279,ENSG00000169313,CSCCNc1nc(SCCC(F)(F)F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])C(Cl)(Cl)P(=O)([O-])[O-])[C@@H](O)[C@H]1O.[Na+].[Na+].[Na+].[Na+],CANGRELOR TETRASODIUM
CHEMBL1098,ENSG00000007314,CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C,BUPIVACAINE
CHEMBL11,ENSG00000103546,CN(C)CCCN1c2ccccc2CCc2ccccc21,IMIPRAMINE
CHEMBL11,ENSG00000108576,CN(C)CCCN1c2ccccc2CCc2ccccc21,IMIPRAMINE
CHEMBL1100,ENSG00000006283,CCC1(C)OC(=O)N(C)C1=O,PARAMETHADIONE
CHEMBL1100,ENSG00000100346,CCC1(C)OC(=O)N(C)C1=O,PARAMETHADIONE
CHEMBL1100,ENSG00000196557,CCC1(C)OC(=O)N(C)C1=O,PARAMETHADIONE
CHEMBL1101,ENSG00000168539,OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,BIPERIDEN
CHEMBL1106,ENSG00000196639,NC1=NCC2c3ccccc3Cc3ccccc3N12,EPINASTINE
CHEMBL1108,ENSG00000069696,O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,DROPERIDOL
CHEMBL1108,ENSG00000102468,O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,DROPERIDOL
CHEMBL1108,ENSG00000149295,O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,DROPERIDOL
CHEMBL1108,ENSG00000151577,O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,DROPERIDOL
CHEMBL111,ENSG00000118432,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,RIMONABANT
CHEMBL1110,ENSG00000166736,Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O,ALOSETRON
CHEMBL1111,ENSG00000136160,COC(c1ccccc1)(c1ccccc1)[C@H](Oc1nc(C)cc(C)n1)C(=O)O,AMBRISENTAN
CHEMBL1111,ENSG00000151617,COC(c1ccccc1)(c1ccccc1)[C@H](Oc1nc(C)cc(C)n1)C(=O)O,AMBRISENTAN
CHEMBL1112,ENSG00000102468,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,ARIPIPRAZOLE
CHEMBL1112,ENSG00000149295,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,ARIPIPRAZOLE
CHEMBL1112,ENSG00000178394,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,ARIPIPRAZOLE
CHEMBL1113,ENSG00000069696,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,AMOXAPINE
CHEMBL1113,ENSG00000103546,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,AMOXAPINE
CHEMBL1113,ENSG00000108576,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,AMOXAPINE
CHEMBL1113,ENSG00000149295,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,AMOXAPINE
CHEMBL1113,ENSG00000151577,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,AMOXAPINE
CHEMBL1113,ENSG00000169676,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,AMOXAPINE
CHEMBL1113,ENSG00000184845,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,AMOXAPINE
CHEMBL1116,ENSG00000140009,Cl.O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,RALOXIFENE HYDROCHLORIDE
CHEMBL1117,ENSG00000131747,CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1ccccc1C3=O,IDARUBICIN
